274,256,3.5761,-86.292
264,247,3.8466,-86.323
271,254,3.6768,-86.313
260,242,3.7768,-86.318
267,248,3.9519,-86.295
269,252,3.8043,-86.315
276,258,3.5281,-86.294
271,252,3.595,-86.287
263,246,3.535,-86.332
272,254,3.5057,-86.323
275,257,3.7603,-86.295
271,253,3.9229,-86.306
280,262,3.8904,-86.296
271,251,3.7071,-86.277
258,240,3.5433,-86.292
278,259,3.692,-86.293
273,254,3.68,-86.279
258,241,3.8145,-86.329
272,254,3.7683,-86.269
273,254,3.5871,-86.274
272,253,3.793,-86.273
274,254,3.6469,-86.274
275,257,3.9091,-86.287
274,254,3.8559,-86.281
273,256,3.866,-86.326
262,243,3.7611,-86.302
267,247,3.7577,-86.28
278,261,3.538,-86.316
275,258,3.669,-86.323
272,254,3.8317,-86.291
261,242,3.6208,-86.277
261,242,3.5649,-86.287
266,248,3.7963,-86.293
268,250,3.7651,-86.303
271,252,3.543,-86.279
280,262,3.8324,-86.297
271,254,3.6488,-86.309
270,250,3.9312,-86.281
262,243,3.861,-86.279
279,260,3.7577,-86.277
275,256,3.6893,-86.277
264,245,3.8799,-86.301
263,245,3.5809,-86.304
263,244,3.8452,-86.276
265,245,3.6286,-86.287
268,251,3.6204,-86.32
278,258,3.6143,-86.26
263,246,3.6783,-86.332
260,242,3.9251,-86.321
276,257,3.8976,-86.293
267,250,3.7469,-86.304
261,242,3.5477,-86.289
268,249,3.789,-86.303
260,243,3.7731,-86.336
275,257,3.4998,-86.295
273,255,3.7497,-86.295
271,252,3.6187,-86.279
274,256,3.7241,-86.291
268,250,3.6061,-86.308
274,256,3.9221,-86.309
266,248,3.5929,-86.292
277,259,3.8156,-86.283
261,244,3.6104,-86.336
272,252,3.8092,-86.266
266,249,3.6359,-86.323
269,251,3.7045,-86.327
267,250,3.9667,-86.319
280,260,3.5404,-86.263
276,257,3.8603,-86.28
274,256,3.9588,-86.282
272,254,3.5568,-86.306
280,261,3.8243,-86.262
260,243,3.8065,-86.323
272,253,3.6515,-86.268
265,247,3.8091,-86.31
264,246,3.8039,-86.303
265,247,3.6163,-86.322
260,242,3.8271,-86.32
263,245,3.6379,-86.332
263,246,3.9402,-86.327
264,246,3.8373,-86.292
276,258,3.7281,-86.306
265,246,3.6941,-86.281
263,243,3.8531,-86.271
268,251,3.6458,-86.311
263,245,3.9466,-86.306
272,253,3.7365,-86.3
267,250,3.8319,-86.327
283,264,3.6518,-86.297
274,256,3.6796,-86.303
266,249,3.754,-86.322
265,248,3.576,-86.319
271,253,3.7499,-86.302
275,256,3.7073,-86.269
282,263,3.8495,-86.27
273,256,3.9523,-86.318
263,243,3.7086,-86.269
264,246,3.9591,-86.304
263,243,3.7389,-86.283
271,253,3.6077,-86.332
271,254,3.7458,-86.31
260,241,3.5209,-86.308
272,254,3.8547,-86.299
273,254,3.4945,-86.26
267,249,3.7739,-86.312
258,239,3.6074,-86.272
267,247,3.7083,-86.274
272,254,3.8841,-86.297
260,241,3.8922,-86.277
273,256,3.9585,-86.317
262,245,3.766,-86.326
270,252,3.6306,-86.309
261,242,3.4999,-86.28
270,253,3.7415,-86.308
266,248,3.617,-86.303
268,251,3.7079,-86.33
271,253,3.5021,-86.308
270,253,3.7964,-86.316
267,249,3.6281,-86.301
263,245,3.9278,-86.299
262,245,3.9107,-86.326
268,249,3.7027,-86.274
270,252,3.5955,-86.266
276,257,3.7565,-86.268
278,259,3.827,-86.286
264,247,3.8513,-86.322
273,255,3.6772,-86.318
271,251,3.8135,-86.267
271,252,3.5905,-86.286
278,260,3.6241,-86.293
278,259,3.7962,-86.289
278,260,3.8228,-86.303
260,242,3.7632,-86.317
273,255,3.6839,-86.277
261,243,3.9311,-86.303
272,253,3.62,-86.259
268,251,3.5416,-86.329
275,256,3.5707,-86.268
267,248,3.5088,-86.268
274,255,3.8601,-86.289
277,257,3.8116,-86.274
279,261,3.5274,-86.289
268,249,3.5542,-86.294
266,249,3.8829,-86.328
266,249,3.7019,-86.328
263,244,3.6711,-86.272
272,254,3.8718,-86.317
280,261,3.8719,-86.273
259,241,3.6904,-86.302
270,252,3.6795,-86.3
267,250,3.6194,-86.328
286,267,3.6503,-86.283
279,261,3.7466,-86.322
275,256,3.9408,-86.278
271,253,3.6662,-86.312
277,260,3.9519,-86.304
275,257,3.6683,-86.295
268,251,3.7436,-86.312
267,250,3.6136,-86.31
268,248,3.8529,-86.28
278,259,3.8676,-86.266
264,247,3.5381,-86.336
275,256,3.9374,-86.266
282,263,3.8692,-86.251
281,263,3.7815,-86.295
262,245,3.5334,-86.326
267,249,3.8144,-86.314
280,261,3.5783,-86.268
262,243,3.5822,-86.298
268,249,3.7106,-86.303
275,258,3.6044,-86.328
268,249,3.8823,-86.28
271,254,3.8747,-86.315
256,238,3.7212,-86.318
271,253,3.9331,-86.288
274,255,3.8545,-86.272
269,250,3.7637,-86.295
270,252,3.6002,-86.292
269,250,3.765,-86.272
263,245,3.557,-86.313
260,241,3.9498,-86.285
270,252,3.8604,-86.292
275,257,3.7031,-86.3
270,250,3.747,-86.285
268,249,3.624,-86.285
262,244,3.4977,-86.313
263,244,3.8813,-86.286
275,258,3.8858,-86.315
267,250,3.8528,-86.329
265,247,3.514,-86.32
273,255,3.8089,-86.288
276,257,3.7735,-86.301
270,250,3.4952,-86.273
270,252,3.9691,-86.321
272,254,3.942,-86.323
265,248,3.8648,-86.326
268,249,3.8371,-86.287
272,254,3.7485,-86.305
268,248,3.5095,-86.27
260,242,3.8598,-86.301
268,249,3.6079,-86.288
268,248,3.7307,-86.28
277,258,3.614,-86.269
273,255,3.5017,-86.288
266,246,3.808,-86.275
266,248,3.6867,-86.309
256,238,3.7001,-86.307
274,256,3.6002,-86.31
262,244,3.881,-86.319
261,244,3.8431,-86.316
277,257,3.5284,-86.255
264,245,3.9084,-86.272
265,247,3.6978,-86.293
268,250,3.513,-86.302
270,253,3.6814,-86.306
273,255,3.9267,-86.286
267,250,3.7515,-86.323
270,252,3.7954,-86.313
256,239,3.847,-86.336
276,257,3.6834,-86.295
263,243,3.6338,-86.296
268,249,3.9662,-86.268
266,247,3.9202,-86.312
277,260,3.5574,-86.311
276,258,3.9192,-86.287
271,252,3.7991,-86.269
269,250,3.9476,-86.282
263,244,3.7049,-86.281
268,250,3.705,-86.281
268,250,3.9176,-86.297
260,242,3.9148,-86.31
273,254,3.7388,-86.297
266,248,3.6538,-86.324
260,242,3.6582,-86.308
257,240,3.7377,-86.335
272,254,3.5722,-86.303
271,255,3.5159,-86.325
269,250,3.9185,-86.282
271,254,3.5417,-86.306
277,258,3.585,-86.277
273,256,3.8235,-86.306
273,255,3.6484,-86.311
262,243,3.903,-86.275
269,250,3.8424,-86.282
278,259,3.5212,-86.272
271,253,3.8556,-86.311
268,250,3.838,-86.32
270,251,3.9258,-86.289
268,250,3.9338,-86.317
278,260,3.6506,-86.306
267,247,3.7206,-86.266
267,249,3.5667,-86.307
268,250,3.5429,-86.292
265,248,3.7615,-86.325
274,254,3.5561,-86.251
265,247,3.6556,-86.301
270,251,3.662,-86.29
268,250,3.7417,-86.298
279,261,3.828,-86.312
277,258,3.5036,-86.281
264,246,3.8589,-86.324
272,253,3.8451,-86.298
279,259,3.6054,-86.255
274,254,3.9468,-86.274
267,249,3.557,-86.316
268,250,3.5635,-86.295
276,257,3.5655,-86.269
277,259,3.9402,-86.278
262,245,3.577,-86.31
272,253,3.551,-86.27
268,251,3.6729,-86.311
265,246,3.8881,-86.285
271,254,3.9517,-86.328
260,241,3.8893,-86.291
271,254,3.5404,-86.31
263,244,3.7912,-86.284
267,248,3.5925,-86.286
275,256,3.7781,-86.261
264,246,3.936,-86.312
264,247,3.6896,-86.316
270,252,3.9426,-86.299
274,256,3.8516,-86.291
280,262,3.5305,-86.299
269,251,3.5699,-86.306
268,251,3.9097,-86.308
273,255,3.6523,-86.305
273,255,3.8709,-86.326
263,244,3.9137,-86.284
262,244,3.7441,-86.319
261,242,3.725,-86.289
271,251,3.8211,-86.268
272,254,3.6399,-86.305
270,252,3.8148,-86.294
280,261,3.9264,-86.287
273,255,3.8831,-86.304
270,253,3.848,-86.311
269,250,3.8306,-86.29
269,251,3.7921,-86.317
281,262,3.8095,-86.288
269,252,3.6804,-86.316
261,244,3.8004,-86.327
268,249,3.531,-86.281
279,261,3.6009,-86.298
270,252,3.647,-86.302
282,263,3.9116,-86.293
254,237,3.602,-86.333
261,242,3.6165,-86.29
278,259,3.8876,-86.28
278,259,3.7083,-86.263
260,244,3.9502,-86.333
265,247,3.787,-86.315
262,243,3.7635,-86.305
278,260,3.8248,-86.3
268,249,3.659,-86.31
282,264,3.9661,-86.301
275,258,3.6916,-86.293
267,249,3.9518,-86.317
262,244,3.8773,-86.305
272,255,3.9501,-86.323
281,262,3.7384,-86.27
265,246,3.5469,-86.272
276,257,3.7659,-86.265
268,248,3.8018,-86.273
266,247,3.8139,-86.294
263,245,3.877,-86.298
263,244,3.8838,-86.297
266,248,3.5878,-86.319
264,246,3.7763,-86.308
272,254,3.5519,-86.316
263,246,3.8918,-86.332
258,241,3.6576,-86.335
273,253,3.8508,-86.276
271,252,3.9381,-86.271
267,249,3.9649,-86.312
269,250,3.5202,-86.266
276,257,3.8965,-86.296
268,249,3.8277,-86.302
257,240,3.744,-86.328
265,247,3.6379,-86.301
262,244,3.6374,-86.296
271,253,3.9366,-86.31
261,243,3.9604,-86.322
256,238,3.9643,-86.31
273,255,3.8105,-86.283
274,255,3.5679,-86.272
265,247,3.5932,-86.305
266,247,3.9429,-86.284
278,258,3.6074,-86.254
275,257,3.6088,-86.313
266,247,3.8784,-86.284
259,241,3.7107,-86.305
270,252,3.8669,-86.309
267,248,3.5696,-86.29
276,258,3.5445,-86.308
260,242,3.5831,-86.3
278,260,3.602,-86.303
266,248,3.7574,-86.319
271,252,3.6195,-86.293
269,248,3.9603,-86.266
264,245,3.5162,-86.294
260,242,3.8721,-86.303
263,243,3.8392,-86.29
272,253,3.8455,-86.272
260,243,3.6973,-86.328
261,243,3.7492,-86.301
261,244,3.705,-86.329
267,248,3.5844,-86.298
261,243,3.7719,-86.325
259,241,3.6345,-86.297
258,241,3.6275,-86.328
272,254,3.7922,-86.309
275,257,3.8292,-86.285
261,242,3.7281,-86.287
276,259,3.5568,-86.311
270,253,3.8129,-86.327
269,251,3.7256,-86.288
269,251,3.9743,-86.311
265,246,3.6582,-86.3
267,249,3.614,-86.32
272,254,3.5338,-86.312
270,250,3.509,-86.281
275,258,3.5816,-86.317
271,254,3.6119,-86.327
261,242,3.6741,-86.307
271,254,3.9245,-86.321
267,248,3.5771,-86.313
273,253,3.773,-86.276
268,248,3.7932,-86.279
265,246,3.6885,-86.301
269,251,3.5713,-86.317
260,243,3.9135,-86.327
263,245,3.855,-86.324
272,254,3.8374,-86.279
267,250,3.6193,-86.298
271,251,3.9474,-86.267
279,260,3.8207,-86.26
275,256,3.5922,-86.267
262,244,3.5949,-86.317
266,248,3.8145,-86.304
266,247,3.557,-86.281
260,242,3.5514,-86.308
271,252,3.9253,-86.265
265,245,3.6157,-86.272
270,253,3.5371,-86.316
260,241,3.6438,-86.313
265,248,3.8258,-86.326
272,255,3.8064,-86.306
272,254,3.5374,-86.301
274,256,3.6753,-86.314
265,248,3.9371,-86.325
275,258,3.8952,-86.328
272,252,3.612,-86.255
262,245,3.6885,-86.325
257,239,3.8288,-86.317
257,241,3.4979,-86.338
276,258,3.7106,-86.294
271,253,3.5445,-86.3
266,248,3.7526,-86.321
267,247,3.685,-86.285
273,254,3.9679,-86.294
263,246,3.8215,-86.331
268,250,3.7799,-86.306
264,247,3.87,-86.326
266,249,3.8835,-86.316
264,247,3.9272,-86.304
267,249,3.6392,-86.281
272,254,3.5814,-86.304
267,248,3.9006,-86.271
276,258,3.6327,-86.305
270,252,3.5951,-86.307
261,243,3.6959,-86.321
263,246,3.5498,-86.328
276,259,3.5008,-86.325
270,253,3.5186,-86.315
270,252,3.7782,-86.305
274,257,3.6299,-86.326
276,257,3.7498,-86.303
279,259,3.786,-86.253
268,249,3.5779,-86.272
263,246,3.5327,-86.323
278,260,3.9489,-86.289
264,246,3.8314,-86.325
264,244,3.8432,-86.284
267,249,3.7751,-86.302
271,253,3.7384,-86.305
269,249,3.6804,-86.265
258,240,3.5352,-86.315
262,243,3.6703,-86.296
283,264,3.8527,-86.256
272,254,3.5873,-86.293
271,253,3.7475,-86.273
266,246,3.8796,-86.275
277,258,3.7279,-86.273
268,249,3.6633,-86.274
267,248,3.8664,-86.274
280,260,3.541,-86.259
280,262,3.8982,-86.302
260,241,3.7986,-86.292
269,250,3.6636,-86.303
276,259,3.5421,-86.304
272,253,3.9695,-86.299
269,250,3.5393,-86.302
266,248,3.8785,-86.298
274,254,3.5685,-86.27
273,255,3.9539,-86.291
269,252,3.8873,-86.326
266,249,3.5602,-86.323
262,243,3.9112,-86.291
278,259,3.9065,-86.269
257,239,3.7183,-86.312
270,252,3.519,-86.311
272,254,3.5698,-86.286
281,262,3.9676,-86.267
270,253,3.7363,-86.326
274,254,3.9381,-86.266
272,253,3.52,-86.271
281,262,3.6395,-86.263
273,254,3.9119,-86.271
262,244,3.5154,-86.311
268,250,3.9545,-86.303
279,259,3.7416,-86.261
267,249,3.9349,-86.327
270,253,3.779,-86.315
272,254,3.8499,-86.315
272,252,3.9247,-86.265
264,247,3.8798,-86.323
276,258,3.7854,-86.323
266,249,3.8841,-86.331
268,251,3.8634,-86.324
266,248,3.6527,-86.323
273,255,3.7416,-86.293
265,246,3.8471,-86.281
264,245,3.7576,-86.297
266,246,3.8279,-86.277
275,256,3.8151,-86.256
265,248,3.8723,-86.327
281,262,3.8028,-86.275
264,246,3.7586,-86.287
263,244,3.7942,-86.296
277,259,3.8777,-86.293
265,247,3.7985,-86.311
271,252,3.5202,-86.258
278,261,3.6653,-86.315
275,257,3.7553,-86.297
266,249,3.663,-86.325
267,248,3.7767,-86.292
264,246,3.6098,-86.301
263,243,3.5672,-86.275
276,257,3.8533,-86.266
272,254,3.5716,-86.306
270,251,3.7162,-86.29
272,254,3.6447,-86.322
268,249,3.498,-86.277
273,256,3.9459,-86.323
265,246,3.5452,-86.306
265,247,3.7209,-86.318
262,245,3.8421,-86.333
272,253,3.6882,-86.277
278,259,3.9175,-86.284
261,243,3.7958,-86.303
276,259,3.9618,-86.308
272,254,3.7741,-86.317
274,254,3.5777,-86.27
272,254,3.6837,-86.267
263,244,3.6153,-86.298
258,239,3.558,-86.274
259,241,3.8912,-86.308
268,249,3.5584,-86.287
271,252,3.5444,-86.274
283,264,3.6002,-86.266
265,248,3.7659,-86.328
265,247,3.9144,-86.314
264,246,3.6535,-86.303
255,238,3.6798,-86.333
264,245,3.8641,-86.273
269,252,3.7411,-86.313
263,245,3.5441,-86.32
257,240,3.658,-86.312
280,261,3.5246,-86.269
275,257,3.6629,-86.298
281,263,3.8335,-86.275
278,258,3.8055,-86.268
276,257,3.5636,-86.274
268,251,3.5079,-86.324
281,262,3.5809,-86.256
255,236,3.7405,-86.291
270,250,3.5894,-86.267
271,252,3.8925,-86.3
275,255,3.8136,-86.26
268,251,3.5047,-86.324
259,240,3.7305,-86.287
267,248,3.55,-86.268
269,250,3.577,-86.287
269,250,3.5765,-86.297
267,247,3.6635,-86.275
256,239,3.715,-86.337
265,247,3.8931,-86.288
266,247,3.93,-86.288
269,249,3.8517,-86.267
260,242,3.5062,-86.29
270,251,3.9357,-86.262
273,254,3.7766,-86.297
280,262,3.9233,-86.307
261,243,3.9166,-86.313
261,242,3.8555,-86.277
264,244,3.5773,-86.272
276,258,3.7195,-86.31
268,251,3.804,-86.325
266,248,3.7257,-86.301
278,259,3.734,-86.263
274,256,3.8349,-86.318
268,250,3.5119,-86.285
264,245,3.5407,-86.29
263,246,3.497,-86.318
271,251,3.8837,-86.264
279,259,3.7882,-86.255
272,254,3.7044,-86.306
275,258,3.9421,-86.298
262,243,3.5096,-86.308
273,255,3.5896,-86.312
275,257,3.7028,-86.31
269,252,3.6102,-86.317
271,251,3.8278,-86.288
276,258,3.6476,-86.311
278,259,3.7148,-86.294
257,239,3.5675,-86.302
266,247,3.8777,-86.266
266,249,3.9428,-86.317
265,247,3.5016,-86.289
279,261,3.7113,-86.299
264,246,3.7696,-86.32
266,247,3.6468,-86.272
264,244,3.9091,-86.28
264,246,3.57,-86.303
281,262,3.946,-86.291
277,260,3.7869,-86.319
267,249,3.8188,-86.32
268,250,3.582,-86.316
266,246,3.8057,-86.269
273,253,3.9563,-86.264
280,261,3.8959,-86.26
269,252,3.7578,-86.319
276,259,3.7568,-86.32
267,250,3.725,-86.309
270,250,3.8499,-86.272
271,253,3.9354,-86.313
264,245,3.9228,-86.275
265,246,3.6623,-86.274
273,256,3.9032,-86.303
275,257,3.8523,-86.282
271,254,3.6096,-86.303
276,259,3.9022,-86.308
279,261,3.609,-86.296
271,254,3.8636,-86.31
277,258,3.6897,-86.271
262,245,3.6634,-86.317
271,254,3.5746,-86.323
273,256,3.6252,-86.316
266,247,3.8775,-86.274
277,258,3.6245,-86.281
272,253,3.5782,-86.291
277,259,3.9644,-86.304
258,240,3.8288,-86.315
269,252,3.5287,-86.315
259,241,3.7278,-86.297
269,250,3.5293,-86.283
260,241,3.6811,-86.276
274,256,3.8042,-86.313
271,251,3.9237,-86.284
270,252,3.8675,-86.286
265,247,3.7813,-86.308
274,255,3.8246,-86.279
262,243,3.9704,-86.316
259,241,3.5729,-86.308
274,256,3.6473,-86.264
272,254,3.5587,-86.319
267,248,3.539,-86.274
274,255,3.7776,-86.284
269,250,3.725,-86.283
267,249,3.9197,-86.305
266,246,3.568,-86.274
272,253,3.5347,-86.292
266,247,3.6507,-86.27
272,253,3.5917,-86.273
272,254,3.6045,-86.313
273,254,3.5145,-86.28
264,246,3.9659,-86.312
265,248,3.6085,-86.332
275,257,3.6878,-86.29
267,249,3.5289,-86.315
262,244,3.7129,-86.323
265,247,3.8527,-86.3
271,253,3.5707,-86.307
277,258,3.7427,-86.26
274,257,3.8916,-86.321
263,244,3.6159,-86.28
270,251,3.5797,-86.28
279,262,3.646,-86.311
275,256,3.5468,-86.293
277,260,3.6658,-86.31
274,255,3.761,-86.292
276,257,3.5385,-86.277
269,249,3.8006,-86.268
263,245,3.7488,-86.317
279,261,3.5002,-86.284
257,239,3.8436,-86.304
281,263,3.8345,-86.296
267,248,3.7732,-86.271
277,258,3.8764,-86.278
270,252,3.5164,-86.319
268,250,3.6534,-86.316
269,249,3.6957,-86.275
278,259,3.903,-86.266
274,254,3.8025,-86.264
273,253,3.6842,-86.256
265,247,3.6778,-86.301
272,255,3.8257,-86.306
263,246,3.5363,-86.322
273,255,3.7996,-86.294
276,256,3.7846,-86.264
265,247,3.8298,-86.31
279,259,3.9604,-86.266
273,254,3.7586,-86.263
277,257,3.6488,-86.262
280,261,3.8034,-86.263
268,249,3.8295,-86.276
272,252,3.6799,-86.279
268,249,3.9236,-86.287
276,257,3.5385,-86.285
271,253,3.5128,-86.276
264,245,3.6171,-86.285
259,242,3.6589,-86.331
277,259,3.8553,-86.308
273,254,3.9205,-86.299
283,263,3.8463,-86.268
278,259,3.7508,-86.272
264,244,3.9534,-86.275
260,243,3.6238,-86.331
267,249,3.7743,-86.312
270,252,3.7896,-86.302
269,250,3.8242,-86.283
284,265,3.7853,-86.263
264,246,3.6439,-86.31
276,259,3.6594,-86.324
265,246,3.5705,-86.282
281,262,3.785,-86.273
268,250,3.7783,-86.294
278,259,3.8802,-86.259
256,239,3.6066,-86.321
274,256,3.5806,-86.29
270,253,3.8247,-86.329
278,259,3.6421,-86.285
270,252,3.8469,-86.309
267,249,3.5601,-86.273
281,262,3.7391,-86.281
263,243,3.6677,-86.281
272,254,3.5793,-86.318
258,241,3.6677,-86.331
273,254,3.5183,-86.286
270,252,3.6515,-86.311
275,256,3.6073,-86.285
264,246,3.6793,-86.306
266,249,3.636,-86.321
275,257,3.7288,-86.3
267,248,3.9464,-86.289
277,258,3.6543,-86.28
278,260,3.6905,-86.288
260,242,3.6796,-86.301
258,240,3.6554,-86.298
273,255,3.7821,-86.3
259,242,3.7404,-86.323
279,260,3.7574,-86.289
267,248,3.5894,-86.301
271,252,3.9354,-86.271
264,245,3.8511,-86.264
277,258,3.9147,-86.276
266,247,3.7215,-86.286
271,253,3.7836,-86.306
264,246,3.7243,-86.333
274,257,3.8599,-86.326
271,252,3.6312,-86.296
269,250,3.5598,-86.279
258,241,3.9186,-86.325
272,254,3.6163,-86.311
262,244,3.8961,-86.322
263,245,3.7047,-86.322
265,246,3.6941,-86.272
270,252,3.9187,-86.312
280,261,3.6429,-86.288
281,262,3.8513,-86.268
278,258,3.8851,-86.263
266,249,3.7463,-86.32
265,246,3.6445,-86.275
271,253,3.878,-86.274
264,247,3.9112,-86.314
264,247,3.6418,-86.332
278,259,3.5445,-86.297
271,254,3.7117,-86.311
264,245,3.8387,-86.279
273,255,3.6875,-86.326
265,247,3.8762,-86.305
261,243,3.8117,-86.316
273,253,3.5053,-86.264
269,251,3.5409,-86.318
264,246,3.7768,-86.317
268,248,3.9367,-86.276
265,247,3.5697,-86.306
273,254,3.7956,-86.281
264,246,3.6693,-86.309
262,243,3.8839,-86.3
271,252,3.7742,-86.295
265,246,3.9664,-86.282
271,252,3.8107,-86.281
285,265,3.5843,-86.252
264,247,3.542,-86.331
268,250,3.5615,-86.309
255,238,3.9663,-86.336
262,243,3.9548,-86.282
275,257,3.918,-86.319
264,246,3.871,-86.321
275,256,3.7754,-86.296
273,255,3.5234,-86.289
275,256,3.8727,-86.281
275,257,3.7278,-86.309
261,242,3.7096,-86.286
280,261,3.9343,-86.255
266,248,3.6266,-86.321
275,257,3.5751,-86.303
270,253,3.5107,-86.317
274,256,3.6136,-86.305
267,248,3.879,-86.296
265,246,3.5245,-86.297
254,237,3.9217,-86.33
275,256,3.6741,-86.277
265,248,3.5994,-86.322
268,250,3.6485,-86.317
267,250,3.5503,-86.32
273,255,3.6021,-86.295
265,247,3.6568,-86.313
260,243,3.8129,-86.334
262,244,3.7941,-86.3
274,255,3.6431,-86.263
281,263,3.5375,-86.314
269,251,3.7444,-86.31
264,246,3.7647,-86.296
263,245,3.8613,-86.335
272,253,3.9417,-86.28
272,254,3.499,-86.308
273,255,3.5782,-86.304
275,256,3.932,-86.284
265,245,3.5348,-86.278
